386	0.862067	1.715303	0.202796	0.169412	1	0.018638	0.076134	0.068526	0.094722	2230.380127	1.765094	274.22467	0.372208
387	0.828036	1.761091	0.328159	0.153583	1	0.050408	0.094267	0.079764	0.107119	1114.225708	2.369125	471.88562	0.481742
388	0.848849	1.827955	0.345709	0.133587	1	0.039939	0.100978	0.088762	0.128348	1261.768188	2.954608	398.987579	0.479296
389	0.82661	1.886763	0.360282	0.163012	1	0.049832	0.110244	0.098153	0.137591	1414.786011	2.624739	500.375519	0.523293
390	0.774306	1.969694	0.420597	0.150445	1	0.063435	0.131709	0.116767	0.194819	1123.632935	3.299593	541.782227	0.571043
391	0.750181	2.093778	0.455675	0.091723	0.98	0.064618	0.137221	0.12021	0.144313	1031.18811	5.046046	411.771423	0.547399
392	0.810535	2.111613	0.37071	0.236703	0.99	0.038985	0.134662	0.123498	0.138429	1436.37561	1.379311	852.882263	0.607413
393	0.811459	2.154078	0.32647	0.286207	1	0.04183	0.125174	0.119655	0.127619	1482.549072	1.088333	909.9422	0.612677
394	0.827035	2.225798	0.359832	0.342246	1	0.054009	0.145883	0.139065	0.146882	1108.33606	1.151919	1135.042603	0.702078
395	0.872292	2.37504	0.356091	0.236224	1	0.046262	0.123916	0.115079	0.123528	1476.732788	1.52054	834.096497	0.592315
396	0.861183	2.508203	0.399135	0.194773	1	0.065655	0.124387	0.103334	0.184255	1068.232788	3.759159	455.369141	0.593907
397	1.067699	2.549752	0.19809	0.271751	1	0.027714	0.100301	0.095093	0.106302	2345.199463	1.792143	525.569275	0.469841
398	1.064391	2.574377	0.203416	0.334862	1	0.034367	0.112753	0.104468	0.12035	1706.793701	2.070821	622.175781	0.538278
399	1.079947	2.686078	0.205926	0.284209	1	0.026157	0.102367	0.095213	0.108499	2097.151123	2.054887	476.203979	0.490136
400	1.121038	2.836913	0.18149	0.26895	1	0.028692	0.100536	0.092238	0.108098	1705.011597	3.119718	289.175323	0.45044
401	0.972474	2.951972	0.295359	0.233358	1	0.041385	0.096913	0.08549	0.102656	1761.31311	2.235193	479.370361	0.528717
402	0.911844	3.03306	0.256037	0.161466	1	0.029215	0.093609	0.086597	0.118668	1822.097046	2.529933	326.709259	0.417503
403	0.917489	3.099932	0.233902	0.100344	1	0.01548	0.076455	0.068837	0.080885	2084.125488	3.543757	171.140808	0.334246
404	0.709271	3.018183	0.067656	0.075209	0.84	0.00279	0.032878	0.029393	0.031782	4978.230957	1.547995	47.964855	0.142865
405	0.706788	3.017146	0.256956	0.181803	1	0.029806	0.112116	0.097303	0.118572	1317.160522	2.441043	301.252045	0.438759
406	0.711046	3.075453	0.089529	0.109156	1	0.006926	0.040912	0.033518	0.047399	2837.664795	2.745664	71.707115	0.198685
407	0	0	0	0	0	0	0	0	0	0	0	0	0
408	0	0	0	0	0	0	0	0	0	0	0	0	0
409	0	0	0	0	0	0	0	0	0	0	0	0	0
410	0	0	0	0	0	0	0	0	0	0	0	0	0
411	0	0	0	0	0	0	0	0	0	0	0	0	0
412	0	0	0	0	0	0	0	0	0	0	0	0	0
413	0	0	0	0	0	0	0	0	0	0	0	0	0
414	0	0	0	0	0	0	0	0	0	0	0	0	0
415	0	0	0	0	0	0	0	0	0	0	0	0	0
416	0	0	0	0	0	0	0	0	0	0	0	0	0
417	0	0	0	0	0	0	0	0	0	0	0	0	0
418	0	0	0	0	0	0	0	0	0	0	0	0	0
419	0	0	0	0	0	0	0	0	0	0	0	0	0
420	0	0	0	0	0	0	0	0	0	0	0	0	0
421	0	0	0	0	0	0	0	0	0	0	0	0	0
422	0	0	0	0	0	0	0	0	0	0	0	0	0
423	0	0	0	0	0	0	0	0	0	0	0	0	0
424	0	0	0	0	0	0	0	0	0	0	0	0	0
425	0	0	0	0	0	0	0	0	0	0	0	0	0
426	0	0	0	0	0	0	0	0	0	0	0	0	0
427	0	0	0	0	0	0	0	0	0	0	0	0	0
428	0	0	0	0	0	0	0	0	0	0	0	0	0
429	0	0	0	0	0	0	0	0	0	0	0	0	0
430	0	0	0	0	0	0	0	0	0	0	0	0	0
431	0	0	0	0	0	0	0	0	0	0	0	0	0
432	0	0	0	0	0	0	0	0	0	0	0	0	0
433	0	0	0	0	0	0	0	0	0	0	0	0	0
434	0	0	0	0	0	0	0	0	0	0	0	0	0
435	0	0	0	0	0	0	0	0	0	0	0	0	0
436	0	0	0	0	0	0	0	0	0	0	0	0	0
437	0	0	0	0	0	0	0	0	0	0	0	0	0
438	0	0	0	0	0	0	0	0	0	0	0	0	0
439	0.730705	3.109426	0.315935	0.08368	0.99	0.025769	0.111895	0.099179	0.127323	1242.197144	4.872554	205.382126	0.399615
440	0.716095	2.993707	0.278183	0.202026	0.99	0.033478	0.10418	0.089354	0.177893	1382.335327	3.816348	264.382751	0.48021
441	0.820486	2.899873	0.168329	0.273101	1	0.027591	0.091578	0.081264	0.125938	1767.583008	2.127298	391.058746	0.44143
442	0.832497	2.746167	0.162057	0.243323	1	0.024254	0.090909	0.07947	0.119091	1922.039551	2.047737	348.484802	0.40538
443	0.840539	2.615575	0.143548	0.21489	1	0.01777	0.066921	0.057913	0.092531	2433.247314	1.772848	258.133514	0.358438
444	0.707921	2.480975	0.33613	0.208651	1	0.047959	0.105007	0.086925	0.165507	1294.363281	2.980375	425.825836	0.544781
445	0.682775	2.318013	0.399404	0.247124	1	0.05629	0.128947	0.120055	0.13323	1261.77832	1.453483	898.184631	0.646528
446	0.710798	2.199174	0.398334	0.310868	0.98	0.049769	0.154385	0.149559	0.154136	1077.161377	1.523148	1085.346802	0.709203
447	0.705732	2.019071	0.417068	0.335023	0.99	0.053292	0.15332	0.14149	0.151877	953.689331	1.123823	1202.957397	0.752092
448	0.669052	1.986837	0.42504	0.117914	1	0.053649	0.124001	0.105793	0.147394	951.014343	3.821378	473.752594	0.542955
449	0.552111	1.700838	0.475896	0.252495	1	0.095806	0.140211	0.119847	0.213367	782.213318	2.129589	1072.437866	0.728391
450	0.537912	1.713888	0.451676	0.132198	0.99	0.086128	0.137284	0.112446	0.206562	842.499023	3.31481	590.505188	0.583874
451	0.516231	1.536976	0.474377	0.175986	1	0.079198	0.163088	0.137037	0.212459	684.053284	2.905154	765.284302	0.650363
452	0.532632	1.45997	0.456045	0.114468	0.98	0.080498	0.148424	0.120908	0.209012	869.479492	4.034565	514.332458	0.570512
453	0.558701	1.286848	0.427496	0.126819	0.95	0.064422	0.133554	0.111417	0.261237	733.860291	3.911659	480.616394	0.554316
454	0.674541	1.13827	0.317128	0.166796	1	0.029368	0.108277	0.097109	0.14755	1200.968872	3.200547	350.462219	0.483923
455	0.652415	1.037283	0.312666	0.17831	0.99	0.033	0.110193	0.097271	0.180708	1144.812256	3.552868	324.180023	0.490976
456	0.657218	0.915186	0.388625	0.217112	0.97	0.069665	0.105998	0.088017	0.20659	719.811157	5.579786	337.949615	0.605737
457	0.629048	0.844889	0.315037	0.201545	1	0.03537	0.110444	0.097065	0.19287	1052.834595	2.970153	397.817413	0.516581
458	0.644428	0.696854	0.288115	0.366416	0.98	0.057573	0.107681	0.089152	0.183777	584.395691	3.98643	525.996277	0.654532
459	0.619969	0.65938	0.301448	0.286035	1	0.045951	0.11223	0.095001	0.156211	966.706543	1.945483	589.546631	0.587483
460	0.634094	0.642711	0.271926	0.275469	0.99	0.034096	0.121499	0.111013	0.136903	1086.747559	1.614743	592.562927	0.547395
461	0.717882	0.833968	0.151547	0.057987	1	0.008638	0.053742	0.046007	0.073613	2119.56665	3.088425	74.876358	0.209534
462	0.759083	0.77366	0.161605	0.112023	1	0.009708	0.059631	0.050979	0.087342	2169.507568	2.976997	110.917313	0.273627
463	0.786059	0.74057	0.154415	0.14544	1	0.013662	0.064313	0.055343	0.084637	1968.253418	2.152627	153.053268	0.299855
464	0.814095	0.809023	0.135973	0.088174	1	0.006681	0.05217	0.044959	0.062265	2258.491211	2.257878	96.119293	0.224147
465	0.695871	0.739388	0.26854	0.186114	1	0.033235	0.112867	0.100072	0.11916	1061.999023	2.537879	317.787018	0.454654
466	0.689207	0.786939	0.349993	0.192025	1	0.045794	0.111713	0.100842	0.140381	838.489563	1.96506	631.714111	0.542017
467	0.552125	0.874454	0.54225	0.136374	0.99	0.105908	0.140371	0.120641	0.256291	448.437439	4.070376	720.849487	0.678625
468	0.624245	0.914359	0.438102	0.161726	1	0.053895	0.130179	0.112461	0.184018	725.659119	3.211625	583.928772	0.599828
469	0.665825	1.047572	0.359617	0.131418	1	0.035073	0.115125	0.09942	0.177312	1112.828979	5.091151	272.83316	0.491035
470	0.649583	1.135302	0.341029	0.136709	1	0.036897	0.106981	0.093514	0.158264	1145.871216	3.124684	393.305267	0.477738
471	0.590595	1.234484	0.379767	0.120981	1	0.037566	0.107424	0.091181	0.158909	933.323914	3.36258	432.399902	0.500748
472	0.58859	1.350618	0.369568	0.100587	1	0.040638	0.112925	0.098189	0.208407	938.296875	4.518224	301.391022	0.470155
473	0.551257	1.429516	0.364908	0.126406	1	0.04037	0.122981	0.109955	0.172396	1111.171753	3.292223	412.257141	0.491314
474	0.466577	1.472144	0.419332	0.225981	1	0.074921	0.130845	0.119881	0.147782	801.338257	1.94119	899.282959	0.645313
475	0.539443	1.532741	0.371088	0.259791	0.96	0.048513	0.147037	0.140189	0.155845	865.971313	1.720911	892.360168	0.63088
476	0.559601	1.581833	0.383255	0.286673	0.99	0.057415	0.137023	0.11733	0.190422	899.271301	2.2041	776.405457	0.669928
477	0.582079	1.71565	0.366637	0.26881	1	0.053758	0.136271	0.12202	0.170719	943.484375	2.472852	723.708191	0.635447
478	0.564813	1.849691	0.38876	0.256663	1	0.064258	0.132402	0.115118	0.157489	1063.416382	2.288589	790.059082	0.645423
479	0.529504	2.089718	0.434384	0.096048	1	0.058386	0.125067	0.106544	0.183637	925.253296	4.880611	390.860291	0.530432
480	0.512828	2.113504	0.33748	0.165764	1	0.046922	0.115456	0.103818	0.149396	1180.974121	2.962433	450.038452	0.503244
481	0.553299	2.17288	0.292241	0.179757	1	0.033783	0.110706	0.104746	0.146403	1434.188354	2.600406	399.123474	0.471998
482	0.492941	2.23271	0.346211	0.228967	1	0.057934	0.113404	0.100242	0.144948	1253.139038	1.760663	686.412415	0.575178
483	0.656121	2.326052	0.15315	0.219036	1	0.017977	0.076011	0.06654	0.093997	2340.63208	1.887575	277.441589	0.372186
484	0.67485	2.411385	0.153821	0.210857	1	0.016324	0.070169	0.061328	0.085964	2473.360596	1.694221	280.853607	0.364677
485	0.714507	2.455292	0.178982	0.231072	1	0.024836	0.082637	0.072488	0.088772	2006.248047	1.320462	403.598358	0.410054
486	0.7308	2.511746	0.195236	0.216747	1	0.025887	0.082826	0.074077	0.086539	1954.081421	1.165436	401.605652	0.411982
487	0.757326	2.570084	0.20952	0.220387	1	0.028921	0.086326	0.079772	0.091975	1854.140869	1.081334	447.504059	0.429908
488	0.779114	2.693686	0.208608	0.197982	1	0.018301	0.089466	0.082827	0.095305	1938.125122	2.953047	243.456238	0.406589
489	0.79558	2.727087	0.213969	0.228522	1	0.023797	0.087211	0.079905	0.091345	1827.636353	1.095919	478.078735	0.442491
490	0.827864	2.796108	0.185283	0.210773	1	0.01582	0.081538	0.076558	0.08236	2510.130859	1.121803	366.910339	0.396056
491	0.830006	2.869781	0.170493	0.215795	1	0.016057	0.080836	0.075053	0.081391	2833.780273	1.945579	255.31871	0.386287
492	0.790166	2.914131	0.199354	0.272426	1	0.023824	0.094095	0.087296	0.094726	2194.971191	1.672598	490.726257	0.47178
493	0.756514	2.99294	0.212226	0.197774	1	0.021991	0.078968	0.066941	0.080897	1474.60376	2.328737	338.898865	0.41
494	0.644153	3.096472	0.230593	0.103837	1	0.026715	0.070472	0.059811	0.108232	1530.900024	2.967193	186.284668	0.334431
495	0	0	0	0	0	0	0	0	0	0	0	0	0
496	0	0	0	0	0	0	0	0	0	0	0	0	0
497	0	0	0	0	0	0	0	0	0	0	0	0	0
498	0	0	0	0	0	0	0	0	0	0	0	0	0
499	0	0	0	0	0	0	0	0	0	0	0	0	0
500	0	0	0	0	0	0	0	0	0	0	0	0	0
501	0	0	0	0	0	0	0	0	0	0	0	0	0
502	0	0	0	0	0	0	0	0	0	0	0	0	0
503	0	0	0	0	0	0	0	0	0	0	0	0	0
504	0	0	0	0	0	0	0	0	0	0	0	0	0
505	0	0	0	0	0	0	0	0	0	0	0	0	0
506	0	0	0	0	0	0	0	0	0	0	0	0	0
507	0	0	0	0	0	0	0	0	0	0	0	0	0
508	0	0	0	0	0	0	0	0	0	0	0	0	0
509	0	0	0	0	0	0	0	0	0	0	0	0	0
510	0	0	0	0	0	0	0	0	0	0	0	0	0
511	0	0	0	0	0	0	0	0	0	0	0	0	0
512	0	0	0	0	0	0	0	0	0	0	0	0	0
513	0	0	0	0	0	0	0	0	0	0	0	0	0
514	0	0	0	0	0	0	0	0	0	0	0	0	0
515	0	0	0	0	0	0	0	0	0	0	0	0	0
516	0	0	0	0	0	0	0	0	0	0	0	0	0
517	0	0	0	0	0	0	0	0	0	0	0	0	0
518	0	0	0	0	0	0	0	0	0	0	0	0	0
519	0	0	0	0	0	0	0	0	0	0	0	0	0
520	0	0	0	0	0	0	0	0	0	0	0	0	0
521	0	0	0	0	0	0	0	0	0	0	0	0	0
522	0	0	0	0	0	0	0	0	0	0	0	0	0
523	0	0	0	0	0	0	0	0	0	0	0	0	0
524	0	0	0	0	0	0	0	0	0	0	0	0	0
525	0	0	0	0	0	0	0	0	0	0	0	0	0
526	0	0	0	0	0	0	0	0	0	0	0	0	0
527	0	0	0	0	0	0	0	0	0	0	0	0	0
528	0	0	0	0	0	0	0	0	0	0	0	0	0
529	0	0	0	0	0	0	0	0	0	0	0	0	0
530	0	0	0	0	0	0	0	0	0	0	0	0	0
531	0	0	0	0	0	0	0	0	0	0	0	0	0
532	0	0	0	0	0	0	0	0	0	0	0	0	0
533	0	0	0	0	0	0	0	0	0	0	0	0	0
534	0	0	0	0	0	0	0	0	0	0	0	0	0
535	0	0	0	0	0	0	0	0	0	0	0	0	0
536	0	0	0	0	0	0	0	0	0	0	0	0	0
537	0	0	0	0	0	0	0	0	0	0	0	0	0
538	0	0	0	0	0	0	0	0	0	0	0	0	0
539	0	0	0	0	0	0	0	0	0	0	0	0	0
540	0	0	0	0	0	0	0	0	0	0	0	0	0
541	0	0	0	0	0	0	0	0	0	0	0	0	0
542	0	0	0	0	0	0	0	0	0	0	0	0	0
543	0	0	0	0	0	0	0	0	0	0	0	0	0
544	0	0	0	0	0	0	0	0	0	0	0	0	0
545	0	0	0	0	0	0	0	0	0	0	0	0	0
546	0	0	0	0	0	0	0	0	0	0	0	0	0
547	0	0	0	0	0	0	0	0	0	0	0	0	0
548	0	0	0	0	0	0	0	0	0	0	0	0	0
549	0	0	0	0	0	0	0	0	0	0	0	0	0
550	0	0	0	0	0	0	0	0	0	0	0	0	0
551	0	0	0	0	0	0	0	0	0	0	0	0	0
552	0	0	0	0	0	0	0	0	0	0	0	0	0
553	0	0	0	0	0	0	0	0	0	0	0	0	0
554	0	0	0	0	0	0	0	0	0	0	0	0	0
555	0	0	0	0	0	0	0	0	0	0	0	0	0
556	0	0	0	0	0	0	0	0	0	0	0	0	0
557	0	0	0	0	0	0	0	0	0	0	0	0	0
558	0.658372	3.125388	0.374772	0.071459	1	0.037348	0.118957	0.102629	0.212683	908.396118	6.256485	225.480499	0.446231
559	0.689442	2.994752	0.27335	0.194649	1	0.031906	0.103033	0.089796	0.172637	1468.722046	3.632779	282.209503	0.467998
560	0.72175	2.899464	0.246495	0.284658	1	0.049705	0.101946	0.089455	0.138579	1574.385498	1.90531	551.471313	0.531153
561	0.816565	2.743638	0.160753	0.246056	1	0.025363	0.082242	0.071291	0.109455	1940.229126	2.117983	334.729797	0.406809
562	0.845673	2.635197	0.122429	0.19258	1	0.012154	0.065897	0.056847	0.096173	2582.957031	2.357035	171.967941	0.315009
563	0.695861	2.43766	0.311937	0.254431	1	0.05069	0.113519	0.096308	0.18582	1361.155273	3.128125	444.317719	0.566368
564	0.692016	2.315849	0.394745	0.251452	1	0.058129	0.132445	0.123368	0.13418	1051.144531	1.329051	898.844666	0.646197
565	0.670855	2.209314	0.436861	0.294797	1	0.064444	0.158999	0.150193	0.159206	840.958191	1.032811	1157.202881	0.731658
566	0.709622	2.031115	0.408872	0.332695	1	0.055243	0.149101	0.138417	0.147923	929.641541	1.130824	1193.208374	0.741567
567	0.65033	1.998578	0.449676	0.105152	1	0.060625	0.123165	0.105451	0.133841	723.756226	4.303192	470.21698	0.554828
568	0.718155	1.709475	0.303475	0.267278	1	0.045931	0.125086	0.113684	0.15895	1179.982544	2.168298	633.655396	0.570753
569	0.517816	1.734068	0.479556	0.136329	1	0.098271	0.142956	0.117868	0.195121	672.172119	3.557075	644.706726	0.615884
570	0.738581	1.6318	0.271348	0.096387	1	0.019724	0.082672	0.071587	0.106536	1819.178467	3.115489	238.623505	0.367734
571	0.493042	1.624772	0.069732	0.084636	0.85	0.00242	0.033363	0.028568	0.032546	5258.460449	1.089669	47.457008	0.154368
572	0.532	1.456387	0.456205	0.128758	0.99	0.076507	0.147718	0.119194	0.178639	734.375061	3.84058	554.071045	0.584962
573	0.534331	1.299002	0.447749	0.143563	1	0.068902	0.137376	0.11638	0.191861	815.051208	3.301148	616.402527	0.591312
574	0.676157	1.012186	0.310707	0.301347	1	0.062141	0.118959	0.103532	0.182907	844.993958	2.786089	576.107422	0.612053
575	0.65371	0.99199	0.406373	0.218463	1	0.05447	0.116781	0.098809	0.164321	807.409973	3.817134	459.204224	0.624835
576	0.670257	0.902473	0.419019	0.210322	0.98	0.066627	0.117966	0.098312	0.183772	708.559814	4.726844	418.179962	0.629341
577	0.599394	0.782304	0.482733	0.265081	1	0.086124	0.129813	0.106397	0.216203	543.514893	3.176231	785.813293	0.747814
578	0.61744	0.731896	0.325027	0.231906	1	0.044012	0.115878	0.102042	0.190186	890.686462	3.624934	417.229218	0.556933
579	0.687929	0.697952	0.246668	0.208509	1	0.025018	0.101811	0.093475	0.118788	1169.951538	3.014134	285.709076	0.455177
580	0.699556	0.63704	0.209531	0.224316	1	0.027769	0.100509	0.085164	0.123878	1255.123291	2.112191	338.581512	0.433847
581	0.753346	0.72396	0.149451	0.106487	1	0.008538	0.057548	0.050216	0.079545	2283.61499	2.942518	105.425835	0.255938
582	0.7612	0.67455	0.164007	0.119638	1	0.011733	0.065329	0.056433	0.093742	1985.944702	3.000018	113.911308	0.283645
583	0.775146	0.646019	0.152791	0.140016	1	0.012053	0.06184	0.053261	0.091066	1949.968018	2.485204	140.045227	0.292807
584	0.789797	0.71774	0.146083	0.083241	1	0.00728	0.050765	0.043679	0.064732	2504.274902	2.475651	91.223228	0.229325
585	0.815197	0.687924	0.132853	0.141537	1	0.011238	0.057002	0.048557	0.067464	2356.912354	2.089975	122.001961	0.274391
586	0.680364	0.619433	0.26492	0.205832	1	0.043394	0.121867	0.100891	0.134708	762.161499	2.338066	387.78183	0.470752
587	0.682768	0.684742	0.260818	0.184635	1	0.046146	0.100561	0.077026	0.138119	866.823486	2.365528	351.705444	0.445453
588	0.635536	0.754065	0.308441	0.175825	1	0.043884	0.115575	0.099857	0.143886	838.779663	3.154798	341.960022	0.484266
589	0.603653	0.891036	0.341819	0.098072	1	0.03736	0.109895	0.098633	0.127313	988.814941	4.84143	251.151596	0.439891
590	0.567977	0.979983	0.343437	0.078574	1	0.036305	0.107802	0.094152	0.106336	1109.033936	4.491641	264.766968	0.422011
591	0.574202	1.003927	0.311211	0.202946	1	0.034951	0.115312	0.101462	0.114975	1031.048706	4.462876	292.640411	0.514157
592	0.530761	1.122838	0.333755	0.169411	1	0.0332	0.114143	0.099214	0.135248	1175.878418	3.564692	350.095764	0.503165
593	0.478148	1.306081	0.383265	0.116821	1	0.04005	0.120228	0.103147	0.123814	969.304443	5.414486	271.168335	0.500086
594	0.471508	1.343945	0.338665	0.180531	1	0.038757	0.115899	0.10114	0.157388	982.118896	2.725056	503.428619	0.519195
595	0.405884	1.523858	0.365362	0.143338	1	0.042335	0.120622	0.107312	0.12348	987.317383	2.538343	493.232788	0.5087
596	0.446877	1.651742	0.314473	0.140058	1	0.040211	0.110065	0.101161	0.123142	1244.402344	2.294116	422.479675	0.454531
597	0.437288	1.563309	0.372867	0.30049	1	0.065783	0.136125	0.112377	0.201268	827.414734	2.362115	771.619141	0.673357
598	0.438661	1.726598	0.404639	0.283964	0.99	0.059603	0.141954	0.125717	0.183135	739.638977	2.049467	958.82959	0.688603
599	0.437987	1.886505	0.385282	0.263978	1	0.06386	0.135095	0.12386	0.177637	1028.982178	2.355438	792.0047	0.64926
600	0.454392	2.093529	0.368621	0.199895	1	0.045152	0.124332	0.11157	0.166574	1138.154175	3.986712	379.632751	0.568516
601	0.472655	2.177323	0.293544	0.236871	1	0.040507	0.115552	0.106196	0.143805	1179.968628	2.996045	437.265656	0.530414
602	0.459889	2.279544	0.325756	0.233932	1	0.05552	0.115776	0.105763	0.164108	1378.268188	2.66108	489.555969	0.559688
603	0.486995	2.405223	0.306114	0.259802	1	0.0523	0.112879	0.098223	0.161276	1239.392944	2.469975	504.801117	0.565916
604	0.537037	2.53541	0.335115	0.258914	1	0.05376	0.110236	0.099841	0.118086	1135.886963	1.025207	807.752075	0.594029
605	0.709939	2.670232	0.179528	0.230317	1	0.018832	0.080274	0.070659	0.08491	2174.590088	1.139774	397.388855	0.409845
606	0.72088	2.768523	0.160787	0.263537	1	0.020568	0.093467	0.083562	0.10358	2067.108887	2.083881	360.077728	0.424324
607	0.733019	2.812778	0.171522	0.29035	1	0.025811	0.098496	0.084581	0.121357	1708.198486	2.866107	347.264618	0.461872
608	0.743003	2.897673	0.184826	0.294515	1	0.028313	0.105573	0.092542	0.126199	1569.298462	2.430984	415.023132	0.479341
609	0.77468	3.011573	0.153591	0.182583	1	0.012957	0.079702	0.075347	0.080826	2194.306885	2.470337	173.888535	0.336174
610	0.816199	3.127681	0.114343	0.06132	0.84	0.003996	0.036804	0.031648	0.035839	3071.361084	1.818346	59.730389	0.175663
611	0	0	0	0	0	0	0	0	0	0	0	0	0
612	0	0	0	0	0	0	0	0	0	0	0	0	0
613	0	0	0	0	0	0	0	0	0	0	0	0	0
